policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2024091,AZ-Desert,22,asphalt,39,wood_frame,0,999,120000,1.054,0,1,above_ground,0,none,none,1,1,0,0,0,2901,0,13.82,7,50.9,0,12.4,13.1,0,0.0,15.27,1,0,concrete_slab,0,0,0,0,0,1,38.38,43.08,43.49,2497.0,3840.0,Standard
HO-2024092,WA-NW,8,asphalt,17,masonry,0,999,321041,0.952,0,1,none,0,home_office,full,0,0,0,0,0,3150,1,11.86,6,61.0,1,74.2,52.3,0,0.0,15.34,0,0,concrete_slab,0,0,0,0,0,0,26.14,30.1,30.18,1686.0,2590.0,Standard
HO-2024093,NY-NE,21,asphalt,48,wood_frame,0,999,442710,1.016,0,1,above_ground,0,none,none,1,0,0,0,0,1802,0,7.05,4,0.0,0,39.5,53.3,0,0.0,18.07,0,0,concrete_slab,0,0,0,0,0,0,41.2,45.74,46.76,2751.0,4230.0,Standard
HO-2024094,WA-NW,16,asphalt,26,masonry,0,999,444011,0.92,0,0,none,0,home_office,none,1,0,0,0,0,2619,0,13.42,7,57.1,1,60.4,39.4,0,0.0,43.74,0,0,poured_concrete,0,0,0,0,0,0,31.84,34.99,36.49,2031.0,3120.0,Standard
HO-2024095,IL-Midwest,26,tile,26,masonry,0,999,569386,1.014,1,1,none,0,active_business,none,0,0,0,0,0,1459,0,6.35,4,12.9,0,26.6,33.1,0,0.0,3.16,0,0,concrete_slab,0,0,0,0,0,0,34.52,45.57,45.07,2617.0,4030.0,Standard
HO-2024096,IL-Midwest,28,tile,28,masonry,0,999,547751,0.72,1,0,none,0,none,partial,0,0,0,1,0,2623,0,3.26,2,24.2,0,35.9,73.5,0,0.0,7.21,0,0,block,0,0,0,0,0,0,35.8,39.28,38.26,2140.0,3290.0,Standard
HO-2024097,CO-Mixed,41,asphalt,53,wood_frame,1,15,340024,1.08,0,0,none,0,home_office,none,1,0,0,0,0,2790,0,10.81,6,39.2,0,26.3,49.7,0,0.0,21.89,1,0,block,0,0,0,0,0,1,59.04,61.6,63.71,4538.0,7560.0,Rated
HO-2024098,CA-Wildfire,23,asphalt,27,wood_frame,0,999,561981,1.003,0,0,none,0,none,none,0,1,0,0,0,1893,0,12.98,7,79.2,1,38.9,28.0,0,0.0,41.96,0,0,concrete_slab,1,0,0,0,0,0,42.12,44.37,51.08,3125.0,4810.0,Standard
HO-2024099,CA-Wildfire,20,asphalt,39,brick_veneer,1,2,280034,0.973,1,0,none,0,none,none,1,0,0,0,0,2933,0,5.48,3,68.9,1,36.1,29.4,0,0.0,42.51,0,1,concrete_slab,0,0,0,0,1,0,50.63,54.24,57.04,3726.0,5730.0,Standard
HO-2024100,CA-Wildfire,19,asphalt,19,wood_frame,1,29,510324,1.051,0,1,none,1,none,none,0,1,0,0,0,1902,1,12.03,7,82.3,1,52.3,24.2,0,0.0,11.43,0,0,concrete_slab,0,0,0,0,0,0,41.27,47.69,47.11,2779.0,4280.0,Standard
HO-2024101,NY-NE,14,slate,33,masonry,0,999,633473,0.819,0,0,in_ground,0,none,none,1,0,0,1,1,2118,0,4.1,3,24.5,0,26.9,63.8,0,0.0,10.09,0,0,poured_concrete,0,0,0,0,0,0,31.28,31.59,31.74,1765.0,2720.0,Standard
HO-2024102,FL-Flood,21,metal,23,masonry,0,999,550092,1.29,0,1,none,0,active_business,none,0,0,0,0,0,2393,1,6.43,4,15.1,0,43.8,41.5,1,17.2,12.59,0,0,stone_dirt,0,0,0,1,0,0,38.82,45.02,46.57,2735.0,4210.0,Standard
HO-2024103,IL-Midwest,15,asphalt,32,wood_frame,0,999,394807,1.006,1,0,in_ground,0,none,partial,0,0,0,0,1,1379,0,5.73,3,23.4,0,10.3,55.8,0,0.0,4.82,0,0,concrete_slab,0,0,0,0,0,0,33.02,39.08,39.78,2239.0,3440.0,Standard
HO-2024104,GA-SE,19,slate,27,masonry,0,999,333550,1.0,0,1,none,1,home_office,full,0,0,0,0,0,1080,0,6.27,4,21.9,0,48.1,55.6,0,0.0,13.16,0,0,concrete_slab,0,0,0,0,0,0,29.81,36.27,35.52,1974.0,3040.0,Standard
HO-2024105,FL-Flood,29,slate,42,wood_frame,0,999,165997,0.885,1,0,none,1,none,partial,0,0,0,0,0,2309,0,2.66,2,14.2,0,7.1,33.2,0,0.0,1.3,0,0,poured_concrete,0,0,0,0,0,0,47.41,54.04,55.27,3537.0,5440.0,Standard
HO-2024106,CO-Mixed,8,slate,34,wood_frame,0,999,423475,1.023,1,0,none,0,home_office,none,1,0,1,0,0,1543,0,6.06,4,57.3,1,49.7,51.5,0,0.0,36.11,0,0,block,0,0,0,0,0,0,32.05,38.23,39.25,2203.0,3390.0,Standard
HO-2024107,WA-NW,28,asphalt,44,superior,0,999,223869,1.214,1,0,above_ground,0,none,none,1,0,1,0,0,1184,0,3.57,2,43.3,0,54.5,33.3,0,0.0,22.5,1,0,block,0,0,0,0,0,1,42.25,48.08,50.09,3035.0,4670.0,Standard
HO-2024108,TX-Hail,29,metal,51,superior,0,999,268961,1.165,0,0,none,0,home_office,none,1,0,0,0,0,2676,0,3.93,2,18.1,0,48.6,45.2,1,4.45,7.35,0,0,concrete_slab,0,0,0,0,0,0,45.08,45.79,45.46,2647.0,4070.0,Standard
HO-2024109,CA-Wildfire,16,asphalt,29,brick_veneer,0,999,213295,1.14,0,0,none,1,none,partial,0,0,0,0,1,3237,0,16.7,9,82.7,1,51.4,24.5,0,0.0,26.2,1,0,block,0,0,0,0,0,0,38.46,45.19,45.35,2639.0,4060.0,Standard
HO-2024110,FL-Flood,0,asphalt,28,superior,1,26,315545,1.096,1,0,in_ground,0,home_office,none,0,0,1,0,1,2742,0,2.99,2,14.8,0,15.9,46.0,1,4.79,12.63,0,0,poured_concrete,0,0,0,0,0,0,32.82,41.49,40.03,2255.0,3470.0,Standard
HO-2024111,TX-Hail,12,asphalt,15,brick_veneer,0,999,376084,0.97,0,1,none,0,home_office,full,0,1,0,0,0,1211,1,0.57,1,6.6,0,46.7,4.7,0,0.0,8.76,1,0,poured_concrete,0,0,0,0,0,0,31.95,31.42,31.87,1772.0,2730.0,Standard
HO-2024112,MN-North,29,asphalt,33,wood_frame,0,999,418306,0.817,1,0,in_ground,0,home_office,none,1,0,0,0,0,2233,0,1.77,1,17.3,0,33.2,32.4,0,0.0,7.56,0,0,poured_concrete,0,0,0,0,0,0,38.43,43.38,45.02,2613.0,4020.0,Standard
HO-2024113,WA-NW,17,asphalt,42,wood_frame,0,999,295929,0.992,2,0,none,0,none,partial,0,0,0,0,1,1867,0,12.68,7,62.5,1,73.4,9.3,0,0.0,39.97,0,0,concrete_slab,0,0,0,0,0,0,37.32,47.93,48.18,2868.0,4410.0,Standard
HO-2024114,NY-NE,9,asphalt,29,superior,0,999,529699,0.987,0,0,none,0,none,partial,0,0,0,0,0,1460,0,6.86,4,0.0,0,24.3,61.2,1,2.37,2.93,0,0,concrete_slab,0,0,0,0,0,0,29.08,30.11,30.34,1694.0,2610.0,Standard
HO-2024115,GA-SE,13,asphalt,29,wood_frame,0,999,350851,1.167,0,0,none,0,home_office,none,0,0,0,0,1,2163,0,6.95,4,8.7,0,56.7,68.7,0,0.0,2.46,0,0,block,0,0,1,0,0,0,32.36,36.49,37.61,2100.0,3230.0,Standard
HO-2024116,WA-NW,25,slate,46,brick_veneer,1,27,269718,1.063,1,0,none,0,none,partial,0,0,1,0,0,2049,0,9.3,5,56.0,1,50.7,24.7,0,0.0,18.94,0,0,block,1,0,0,0,0,0,42.17,48.38,51.33,3148.0,4840.0,Standard
HO-2024117,TX-Hail,22,slate,50,brick_veneer,0,999,411680,1.246,0,0,in_ground,0,none,full,0,0,1,0,1,1925,0,6.63,4,22.6,0,21.5,2.1,0,0.0,14.92,0,0,concrete_slab,0,0,0,0,0,0,44.03,45.71,45.33,2637.0,4060.0,Standard
HO-2024118,GA-SE,15,asphalt,39,masonry,1,17,654897,1.188,1,0,in_ground,0,none,full,0,0,0,1,0,2841,0,2.16,2,3.4,0,53.7,32.8,0,0.0,11.89,0,0,poured_concrete,0,0,0,0,0,0,39.32,42.03,43.41,2492.0,3830.0,Standard
HO-2024119,IL-Midwest,14,slate,15,brick_veneer,0,999,426922,0.956,1,0,none,0,none,partial,1,0,0,0,1,3074,1,4.19,3,19.1,0,6.3,54.6,1,29.4,7.11,1,0,block,0,0,0,0,0,0,26.37,28.24,28.98,1627.0,2390.0,Preferred
HO-2024120,WA-NW,14,slate,36,wood_frame,0,999,329200,0.769,0,0,above_ground,0,none,none,1,0,0,0,1,1857,0,10.39,6,25.3,0,42.8,32.8,1,0.64,21.39,0,0,block,0,0,0,0,0,0,32.78,36.08,35.75,1987.0,3060.0,Standard
HO-2024121,GA-SE,9,slate,30,wood_frame,0,999,166155,1.214,0,2,none,0,none,full,0,0,0,0,0,1965,0,6.2,4,29.1,0,71.9,62.3,0,0.0,0.0,0,0,poured_concrete,0,0,1,0,0,0,28.92,33.6,35.89,1995.0,3070.0,Standard
HO-2024122,FL-Flood,32,asphalt,36,brick_veneer,1,3,349282,1.21,0,0,none,0,none,partial,1,0,0,0,0,1914,0,0.51,1,20.6,0,6.2,13.1,0,0.0,0.25,0,0,concrete_slab,0,0,0,0,0,0,58.43,55.55,54.62,3470.0,5340.0,Standard
HO-2024123,CA-Wildfire,15,tile,18,masonry,1,34,412889,0.829,2,1,none,0,none,none,0,0,0,0,0,2486,1,17.97,9,57.7,1,31.2,13.4,0,0.0,35.51,0,0,concrete_slab,0,0,0,0,0,0,36.61,50.73,52.0,3211.0,4940.0,Standard
HO-2024124,TX-Hail,28,metal,31,brick_veneer,1,25,325738,1.231,1,0,none,0,none,none,0,0,0,0,0,2348,0,0.58,1,21.7,0,7.3,24.2,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,1,44.71,48.98,50.06,3032.0,4660.0,Standard
HO-2024125,CO-Mixed,31,tile,36,masonry,1,2,146846,1.073,0,1,none,0,none,none,0,0,0,1,0,1567,0,16.16,9,39.5,0,31.8,15.5,0,0.0,39.5,0,1,block,0,0,0,0,1,0,50.94,57.02,60.58,4137.0,6890.0,Rated
HO-2024126,WA-NW,26,asphalt,45,wood_frame,0,999,260920,1.042,0,1,none,0,home_office,none,1,0,0,0,0,2003,0,8.53,5,36.5,0,78.7,29.3,0,0.0,6.59,1,0,poured_concrete,0,0,0,0,0,1,42.25,46.56,48.37,2885.0,4440.0,Standard
HO-2024127,GA-SE,14,asphalt,34,masonry,0,999,583635,1.246,0,0,none,0,none,partial,1,1,0,1,0,977,0,7.2,4,28.7,0,71.2,60.3,0,0.0,13.74,0,0,concrete_slab,0,0,1,0,0,0,32.34,29.56,32.26,1793.0,2760.0,Standard
HO-2024128,CA-Wildfire,21,tile,33,brick_veneer,0,999,580760,1.208,1,0,in_ground,0,home_office,none,1,0,0,0,0,921,0,14.52,8,64.1,1,55.7,31.4,0,0.0,14.41,0,0,poured_concrete,1,0,0,0,0,0,42.41,50.69,53.99,3406.0,5240.0,Standard
HO-2024129,IL-Midwest,17,asphalt,38,wood_frame,1,9,255870,1.111,1,1,in_ground,1,none,none,1,0,0,0,1,1214,0,3.22,2,3.7,0,30.3,46.8,0,0.0,2.33,0,0,concrete_slab,0,0,0,0,0,0,43.47,53.42,54.09,3415.0,5250.0,Standard
HO-2024130,CO-Mixed,9,asphalt,13,brick_veneer,0,999,474185,1.086,0,1,none,0,none,none,0,0,0,0,1,1911,1,11.25,6,49.1,0,46.3,46.2,0,0.0,19.6,1,0,poured_concrete,0,0,0,0,0,0,29.08,34.27,34.68,1925.0,2960.0,Standard
HO-2024131,TX-Hail,20,asphalt,42,masonry,0,999,214999,1.106,0,0,none,0,none,none,1,0,0,1,0,2558,0,6.63,4,19.0,0,15.1,28.8,0,0.0,1.73,1,0,block,0,0,0,0,0,0,40.72,40.01,40.63,2295.0,3530.0,Standard
HO-2024132,CA-Wildfire,7,slate,31,masonry,1,21,576604,0.964,0,1,none,0,none,none,1,0,0,0,0,1513,0,17.51,9,91.2,1,35.9,31.7,0,0.0,40.6,0,0,concrete_slab,0,0,0,0,0,0,37.45,42.69,44.37,2563.0,3940.0,Standard
HO-2024133,FL-Flood,28,slate,53,wood_frame,0,999,414333,1.012,0,1,in_ground,0,home_office,none,1,0,0,0,1,2005,0,5.11,3,12.9,0,29.4,17.5,0,0.0,6.0,0,0,concrete_slab,0,0,0,0,0,0,49.3,54.03,56.56,3674.0,5650.0,Standard
HO-2024134,MN-North,13,asphalt,35,masonry,1,25,512949,0.894,1,1,none,0,none,none,0,0,0,0,1,2264,0,2.47,2,4.3,0,8.7,38.1,0,0.0,12.45,1,0,block,0,0,0,0,0,0,32.4,40.22,37.99,2123.0,3270.0,Standard
HO-2024135,FL-Flood,19,metal,25,wood_frame,1,25,139886,0.973,1,0,none,0,home_office,partial,0,0,0,0,1,3251,0,4.1,3,20.1,0,46.9,39.6,0,0.0,5.62,1,0,poured_concrete,0,0,0,0,0,0,40.93,46.95,46.51,2731.0,4200.0,Standard
HO-2024136,IL-Midwest,20,asphalt,39,wood_frame,0,999,474869,0.969,0,0,above_ground,0,active_business,none,1,1,0,0,0,2141,0,0.68,1,19.3,0,36.5,44.3,0,0.0,8.99,1,0,poured_concrete,0,0,0,0,0,0,36.87,38.71,37.6,2099.0,3230.0,Standard
HO-2024137,AZ-Desert,15,tile,15,brick_veneer,0,999,378925,0.931,1,0,none,1,none,none,0,0,1,0,1,2175,1,7.39,4,14.3,0,45.0,30.1,0,0.0,0.66,0,0,concrete_slab,0,0,0,0,0,0,28.25,37.58,36.76,2048.0,3150.0,Standard
HO-2024138,CO-Mixed,23,slate,36,brick_veneer,0,999,499270,1.039,1,1,none,1,none,none,0,0,0,0,0,1646,0,12.26,7,57.7,1,49.2,30.5,0,0.0,14.03,1,0,poured_concrete,1,0,0,0,0,1,38.83,51.56,56.64,3682.0,5670.0,Standard
HO-2024139,MN-North,13,slate,36,masonry,0,999,508081,0.975,0,0,none,0,none,none,1,0,0,0,0,3477,0,2.18,2,30.5,0,26.6,45.8,0,0.0,14.34,1,0,poured_concrete,0,0,0,0,0,0,28.14,27.08,27.75,1569.0,2310.0,Preferred
HO-2024140,MN-North,25,metal,28,wood_frame,0,999,389209,1.09,0,0,none,0,active_business,none,0,0,0,0,0,2673,0,3.0,2,18.7,0,41.2,40.5,0,0.0,10.3,1,0,poured_concrete,0,0,0,0,0,1,32.9,36.69,39.64,2229.0,3430.0,Standard
HO-2024141,FL-Flood,5,asphalt,21,wood_frame,0,999,295883,0.793,0,0,above_ground,0,home_office,none,0,0,0,0,1,1266,1,5.19,3,5.2,0,31.0,8.7,0,0.0,2.5,0,0,concrete_slab,0,0,0,0,0,0,33.27,37.37,38.44,2151.0,3310.0,Standard
HO-2024142,IL-Midwest,19,slate,39,brick_veneer,0,999,489157,1.004,1,0,none,0,home_office,none,1,0,0,0,0,3223,0,5.9,3,13.6,0,49.0,64.5,0,0.0,13.21,1,0,poured_concrete,0,0,0,0,0,0,33.85,39.18,40.0,2253.0,3470.0,Standard
HO-2024143,FL-Flood,35,asphalt,48,wood_frame,0,999,371578,1.038,1,0,none,0,none,none,0,1,0,0,0,2637,0,1.1,1,30.2,0,16.1,49.0,1,22.99,10.46,0,0,concrete_slab,0,0,0,0,0,0,53.35,56.64,60.13,4082.0,6800.0,Rated
HO-2024144,FL-Flood,8,tile,23,wood_frame,1,23,257810,0.977,0,0,none,0,home_office,none,1,0,0,1,1,2275,1,0.83,1,25.5,0,5.6,29.5,1,7.43,0.0,0,0,block,0,0,0,0,0,0,39.76,38.45,38.14,2133.0,3280.0,Standard
HO-2024145,CA-Wildfire,11,tile,24,wood_frame,0,999,251178,0.996,1,1,none,0,home_office,partial,1,0,0,1,0,2595,0,15.39,8,71.8,1,24.4,5.2,0,0.0,24.95,0,0,block,0,0,0,0,0,0,34.88,42.92,44.86,2600.0,4000.0,Standard
HO-2024146,NY-NE,22,tile,37,wood_frame,0,999,173196,0.798,0,1,none,0,none,none,0,0,0,0,0,2951,0,5.84,3,29.9,0,10.8,66.8,0,0.0,1.38,0,0,poured_concrete,0,0,0,0,0,0,38.4,42.8,42.25,2407.0,3700.0,Standard
HO-2024147,IL-Midwest,19,asphalt,42,wood_frame,0,999,308559,1.07,0,0,none,0,none,full,0,0,0,0,0,1535,0,6.74,4,3.3,0,24.7,64.2,0,0.0,1.03,1,0,block,0,0,0,0,0,0,37.06,36.94,35.57,1977.0,3040.0,Standard
HO-2024148,CA-Wildfire,21,slate,40,brick_veneer,1,20,534376,1.111,0,0,none,1,none,partial,0,0,0,0,1,1807,0,15.76,8,63.8,1,33.6,18.8,0,0.0,33.77,0,1,concrete_slab,1,0,0,0,1,0,46.86,53.28,58.09,3843.0,5910.0,Standard
HO-2024149,FL-Flood,22,asphalt,50,wood_frame,0,999,404896,1.089,1,0,none,0,none,partial,1,0,1,1,1,2071,0,6.13,4,8.8,0,14.9,16.8,1,1.54,11.55,0,0,concrete_slab,0,0,0,0,0,0,47.59,50.85,52.45,3254.0,5010.0,Standard
HO-2024150,GA-SE,23,asphalt,50,wood_frame,1,27,305832,1.165,0,0,none,1,home_office,none,1,1,1,1,0,1169,0,3.34,2,21.7,0,61.8,34.2,1,15.72,4.67,0,0,poured_concrete,0,1,0,0,0,0,44.3,46.62,48.79,2921.0,4490.0,Standard
HO-2024151,TX-Hail,27,tile,34,brick_veneer,0,999,492679,1.048,1,1,none,0,none,partial,0,0,0,0,0,2647,0,4.93,3,14.7,0,26.9,28.1,0,0.0,8.46,1,0,poured_concrete,0,0,0,0,0,1,42.26,48.99,50.84,3103.0,4770.0,Standard
HO-2024152,TX-Hail,21,asphalt,44,wood_frame,1,21,263453,1.087,1,1,above_ground,0,none,none,1,0,0,0,0,1893,0,6.54,4,24.0,0,17.0,11.7,0,0.0,0.83,0,0,block,0,0,0,0,0,0,48.67,56.76,56.18,3633.0,5590.0,Standard
HO-2024153,IL-Midwest,15,slate,17,brick_veneer,0,999,393349,1.042,1,0,none,0,none,none,1,0,0,0,1,1810,1,1.79,1,20.6,0,26.2,55.9,0,0.0,0.0,1,1,poured_concrete,0,0,0,0,0,0,27.3,29.65,29.54,1654.0,2430.0,Preferred
HO-2024154,MN-North,24,asphalt,48,wood_frame,0,999,354851,1.116,0,0,above_ground,0,none,none,0,0,0,0,1,1617,0,3.67,2,0.0,0,9.0,21.1,0,0.0,12.12,1,0,block,0,0,0,0,0,1,39.31,42.69,45.76,2671.0,4110.0,Standard
HO-2024155,FL-Flood,35,asphalt,53,wood_frame,1,22,489078,0.799,0,1,none,0,none,full,1,1,0,0,0,2074,0,6.05,4,9.8,0,28.3,27.7,1,9.16,11.86,0,0,stone_dirt,0,0,0,1,0,0,59.8,58.52,60.74,4157.0,6930.0,Rated
HO-2024156,AZ-Desert,16,slate,16,wood_frame,0,999,159188,0.895,1,1,in_ground,0,active_business,none,1,0,0,0,0,2216,1,11.03,6,48.5,0,10.9,15.1,0,0.0,11.84,0,0,poured_concrete,0,0,0,0,0,0,28.84,38.96,40.85,2310.0,3550.0,Standard
HO-2024157,WA-NW,9,asphalt,10,wood_frame,0,999,260972,1.242,0,0,none,0,none,full,1,0,1,0,0,2847,1,16.56,9,40.3,0,83.1,34.8,0,0.0,22.1,1,0,poured_concrete,0,0,0,0,0,0,28.4,28.56,27.91,1577.0,2320.0,Preferred
HO-2024158,TX-Hail,27,asphalt,41,brick_veneer,1,15,150645,0.72,1,0,none,0,none,none,1,0,0,1,0,2868,0,2.7,2,15.1,0,19.0,6.1,0,0.0,12.19,1,0,poured_concrete,0,0,0,0,0,1,49.98,52.06,51.15,3132.0,4820.0,Standard
HO-2024159,AZ-Desert,16,tile,37,superior,1,30,343656,1.0,0,1,none,0,home_office,full,0,0,0,0,1,1249,0,10.41,6,34.6,0,44.3,45.5,1,4.06,17.04,0,0,stone_dirt,0,0,0,1,0,0,34.55,39.6,40.67,2298.0,3540.0,Standard
HO-2024160,CO-Mixed,0,asphalt,27,wood_frame,0,999,549599,1.184,0,0,none,0,none,full,1,0,0,0,0,2445,0,5.45,3,34.6,0,40.5,5.2,0,0.0,31.88,1,0,concrete_slab,0,0,0,0,0,0,30.16,27.33,28.58,1608.0,2360.0,Preferred
HO-2024161,NY-NE,25,tile,34,wood_frame,0,999,309237,1.007,0,1,in_ground,0,none,full,0,1,0,0,1,3022,0,7.57,4,18.9,0,48.2,55.5,0,0.0,1.8,0,0,poured_concrete,0,0,0,0,0,0,39.26,41.88,41.91,2383.0,3670.0,Standard
HO-2024162,NY-NE,13,asphalt,30,masonry,0,999,308504,0.963,0,2,none,1,none,none,1,1,0,0,0,1933,0,7.58,4,19.3,0,25.7,54.6,0,0.0,10.7,0,0,poured_concrete,0,0,0,0,0,0,31.98,38.92,38.85,2178.0,3350.0,Standard
HO-2024163,IL-Midwest,17,slate,38,brick_veneer,1,18,502041,1.038,0,1,none,0,none,full,0,1,0,0,0,1972,0,2.08,2,17.8,0,19.1,42.2,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,38.16,37.9,36.13,2010.0,3090.0,Standard
HO-2024164,CA-Wildfire,20,slate,33,masonry,0,999,529596,0.971,2,0,above_ground,0,none,full,0,0,0,1,0,1802,0,7.59,4,99.8,1,22.5,3.6,0,0.0,4.88,1,0,poured_concrete,0,0,0,0,0,0,38.6,47.35,46.56,2735.0,4210.0,Standard
HO-2024165,GA-SE,19,tile,35,wood_frame,0,999,367600,1.024,0,0,none,0,none,none,1,0,0,0,0,2503,0,0.64,1,30.9,0,64.6,40.4,1,0.86,8.92,0,0,concrete_slab,0,0,0,0,0,0,33.98,32.47,32.17,1788.0,2750.0,Standard
HO-2024166,FL-Flood,24,asphalt,50,superior,0,999,475860,0.924,3,0,none,0,none,none,0,0,1,1,1,2315,0,2.23,2,22.7,0,5.4,29.6,1,0.9,0.8,1,0,poured_concrete,0,0,0,0,0,1,46.11,59.47,61.04,4194.0,6990.0,Rated
HO-2024167,TX-Hail,14,slate,26,wood_frame,0,999,229226,1.175,1,0,none,0,home_office,partial,0,0,0,0,1,2834,0,3.01,2,13.2,0,41.9,33.6,0,0.0,16.87,1,0,poured_concrete,0,0,0,0,0,0,35.91,41.59,43.09,2468.0,3800.0,Standard
HO-2024168,CA-Wildfire,22,tile,22,wood_frame,0,999,572916,1.219,0,0,none,1,none,none,1,1,0,0,0,2016,1,16.21,9,63.3,1,26.1,31.5,0,0.0,38.29,0,0,concrete_slab,1,0,0,0,0,0,41.36,44.5,47.82,2838.0,4370.0,Standard
HO-2024169,NY-NE,15,tile,19,masonry,0,999,680818,1.001,0,0,in_ground,0,active_business,partial,0,0,0,0,0,3044,1,6.48,4,26.9,0,37.3,52.3,0,0.0,3.66,0,0,concrete_slab,0,0,0,0,0,0,29.74,33.32,32.78,1820.0,2800.0,Standard
HO-2024170,AZ-Desert,24,asphalt,49,brick_veneer,0,999,452970,0.826,0,0,none,0,none,none,1,0,0,0,0,2548,0,10.14,6,56.4,1,5.7,26.3,0,0.0,9.14,0,0,concrete_slab,1,0,0,0,0,0,40.58,41.44,44.0,2535.0,3900.0,Standard
HO-2024171,CA-Wildfire,23,slate,35,brick_veneer,0,999,120000,0.947,0,0,none,0,none,none,1,0,0,0,0,2982,0,13.14,7,76.7,1,20.4,55.7,0,0.0,36.33,0,0,poured_concrete,1,0,0,0,0,0,41.24,43.05,48.35,2883.0,4440.0,Standard
HO-2024172,IL-Midwest,9,tile,35,masonry,0,999,301847,0.994,2,0,none,0,active_business,none,0,0,0,0,0,1653,0,5.73,3,26.4,0,26.8,80.8,0,0.0,10.01,1,0,stone_dirt,0,0,0,0,0,0,28.32,41.01,41.25,2338.0,3600.0,Standard
HO-2024173,TX-Hail,27,asphalt,51,brick_veneer,0,999,465795,1.091,1,1,none,0,none,none,1,0,0,0,1,3275,0,4.4,3,19.9,0,8.1,23.9,0,0.0,10.03,1,0,concrete_slab,0,0,0,0,0,1,46.75,53.04,55.02,3511.0,5400.0,Standard
HO-2024174,NY-NE,13,asphalt,26,wood_frame,0,999,320992,0.879,0,1,none,0,none,none,0,1,0,1,1,1683,0,1.49,1,9.5,0,45.0,44.0,0,0.0,12.13,0,0,poured_concrete,0,0,0,0,0,0,32.7,34.37,34.52,1916.0,2950.0,Standard
HO-2024175,TX-Hail,25,slate,48,brick_veneer,0,999,558107,0.912,1,0,none,0,none,partial,0,0,0,1,1,1718,0,6.05,4,10.8,0,38.7,6.2,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,1,43.34,47.59,47.14,2782.0,4280.0,Standard
HO-2024176,AZ-Desert,21,asphalt,23,wood_frame,0,999,462342,1.091,0,0,none,0,home_office,none,0,1,0,0,0,1804,1,3.71,2,21.2,0,19.8,31.7,0,0.0,10.06,0,0,block,0,0,0,0,0,0,34.53,34.8,34.95,1941.0,2990.0,Standard
HO-2024177,CO-Mixed,34,metal,48,masonry,0,999,281093,1.151,0,0,in_ground,0,none,partial,0,0,0,1,0,1724,0,10.19,6,56.8,1,31.9,26.2,1,0.98,8.67,1,0,stone_dirt,1,0,0,1,0,1,46.56,48.47,55.66,3578.0,5500.0,Standard
HO-2024178,MN-North,15,tile,33,superior,0,999,384517,0.933,0,0,none,0,none,partial,0,0,0,0,1,3520,0,1.62,1,8.7,0,37.2,18.6,0,0.0,8.77,0,0,concrete_slab,0,0,0,0,0,0,28.53,28.38,28.49,1604.0,2360.0,Preferred
HO-2024179,TX-Hail,14,tile,30,wood_frame,0,999,254863,0.833,1,0,none,0,none,none,1,0,0,0,0,2491,0,7.54,4,15.0,0,39.0,29.8,0,0.0,8.85,1,0,poured_concrete,0,0,0,0,0,0,35.94,40.09,40.22,2268.0,3490.0,Standard
HO-2024180,FL-Flood,17,asphalt,46,wood_frame,0,999,354438,1.48,0,0,none,1,home_office,none,1,0,0,0,0,2471,0,5.74,3,10.2,0,22.8,19.0,0,0.0,14.25,0,0,stone_dirt,0,0,0,0,0,0,46.08,49.99,49.0,2939.0,4520.0,Standard
HO-2024181,CA-Wildfire,15,asphalt,17,wood_frame,0,999,302356,1.13,2,0,above_ground,0,none,none,0,1,0,0,1,700,1,13.84,7,94.8,1,26.7,10.4,0,0.0,43.29,0,0,poured_concrete,0,0,0,0,0,0,36.23,47.86,50.69,3089.0,4750.0,Standard
HO-2024182,MN-North,25,metal,40,wood_frame,0,999,544466,0.983,0,1,none,0,none,none,0,0,0,0,0,3064,0,6.67,4,19.0,0,47.4,19.3,0,0.0,11.99,1,0,concrete_slab,0,0,0,0,0,1,35.41,39.72,41.45,2351.0,3620.0,Standard
HO-2024183,GA-SE,3,asphalt,16,superior,0,999,676241,1.142,1,0,above_ground,0,none,none,0,0,0,0,0,1321,1,2.12,2,14.4,0,40.2,43.5,1,4.3,2.79,0,0,stone_dirt,0,0,0,1,0,0,20.87,26.56,29.72,1663.0,2450.0,Preferred
HO-2024184,FL-Flood,8,slate,19,wood_frame,0,999,179633,1.003,0,0,above_ground,0,home_office,none,0,0,0,1,0,2072,1,7.48,4,8.4,0,46.0,44.9,1,2.27,5.65,0,0,concrete_slab,0,0,0,0,0,0,32.58,36.35,36.36,2024.0,3110.0,Standard
