policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2024091,AZ-Desert,17,tile,18,wood_frame,0,999,586933,1.114,0,1,none,0,none,none,1,0,0,1,0,2270,1,16.38,9,21.4,0,31.8,3.2,1,5.29,10.28,0,0,concrete_slab,0,0,0,0,0,0,30.69,33.83,35.41,1967.0,3030.0,Standard
HO-2024092,WA-NW,32,tile,58,wood_frame,1,22,525962,1.263,0,0,none,0,none,none,0,0,0,0,0,1879,0,16.97,9,54.0,0,57.8,63.2,0,0.0,18.01,0,0,concrete_slab,0,0,1,0,0,0,54.1,58.91,60.35,4109.0,6850.0,Rated
HO-2024093,NY-NE,26,tile,29,masonry,0,999,120000,1.326,0,0,in_ground,0,home_office,none,1,0,0,0,0,3164,0,1.8,1,10.9,0,12.7,66.0,0,0.0,5.33,0,0,block,0,0,1,0,0,0,38.78,40.01,40.73,2302.0,3540.0,Standard
HO-2024094,WA-NW,11,asphalt,14,masonry,0,999,484223,1.121,0,1,none,0,none,none,0,0,1,0,0,3112,1,14.75,8,30.8,0,58.1,14.9,0,0.0,14.44,0,0,stone_dirt,0,0,0,0,0,0,26.99,33.23,32.69,1815.0,2790.0,Standard
HO-2024095,IL-Midwest,37,tile,46,wood_frame,1,29,377740,1.026,3,1,none,0,home_office,partial,0,0,0,0,0,4007,0,2.87,2,23.8,0,38.8,56.7,0,0.0,10.43,1,0,poured_concrete,0,0,0,0,0,1,48.32,64.03,65.77,4822.0,8040.0,Rated
HO-2024096,IL-Midwest,20,tile,36,wood_frame,0,999,371254,0.969,0,0,none,0,none,partial,1,0,0,0,1,700,0,0.68,1,26.9,0,26.5,78.6,0,0.0,8.35,1,0,concrete_slab,0,0,0,0,0,0,35.35,33.47,33.88,1881.0,2890.0,Standard
HO-2024097,CO-Mixed,10,metal,33,brick_veneer,0,999,376444,1.368,0,0,none,0,home_office,partial,0,0,0,0,0,1909,0,17.17,9,44.8,0,28.2,49.9,0,0.0,10.29,1,0,block,0,0,0,0,0,0,32.82,37.8,37.92,2119.0,3260.0,Standard
HO-2024098,CA-Wildfire,32,tile,47,wood_frame,0,999,527660,0.913,0,1,none,0,home_office,none,0,0,0,0,1,1290,0,10.26,6,62.6,1,45.4,48.2,0,0.0,37.78,0,0,concrete_slab,1,0,0,0,0,0,49.73,57.05,60.18,4088.0,6810.0,Rated
HO-2024099,CA-Wildfire,36,tile,56,superior,1,8,610351,1.135,1,1,none,0,none,none,0,0,0,0,0,1094,0,16.22,9,95.6,1,47.0,5.2,0,0.0,14.03,0,1,concrete_slab,1,0,0,0,0,0,59.43,70.09,72.82,5939.0,9900.0,Rated
HO-2024100,CA-Wildfire,17,asphalt,44,brick_veneer,1,21,213102,0.983,0,0,none,0,none,none,0,0,1,0,1,2339,0,4.94,3,77.9,1,54.3,22.7,0,0.0,35.95,0,0,concrete_slab,0,0,0,0,0,0,47.53,50.28,50.66,3087.0,4750.0,Standard
HO-2024101,NY-NE,13,slate,20,masonry,0,999,390822,0.833,0,0,in_ground,0,none,full,0,0,0,0,0,3168,1,7.77,4,34.7,0,17.3,22.2,0,0.0,8.45,0,0,concrete_slab,0,0,0,0,0,0,28.06,27.83,27.86,1574.0,2320.0,Preferred
HO-2024102,FL-Flood,16,metal,44,masonry,0,999,576269,1.26,0,0,none,0,none,none,0,0,0,0,0,2503,0,5.78,3,20.4,0,44.4,16.8,1,4.37,10.05,0,0,block,0,0,0,0,0,0,40.88,42.44,43.15,2472.0,3800.0,Standard
HO-2024103,IL-Midwest,24,slate,29,brick_veneer,0,999,350962,0.776,0,1,in_ground,0,none,full,1,0,0,0,0,2247,0,6.52,4,11.8,0,24.8,68.0,0,0.0,10.51,0,0,poured_concrete,0,0,0,0,0,0,34.04,35.34,34.71,1927.0,2970.0,Standard
HO-2024104,GA-SE,29,tile,58,wood_frame,0,999,408417,0.72,1,0,none,0,none,partial,0,1,0,0,0,1982,0,2.57,2,2.9,0,64.9,34.3,1,13.07,0.0,0,1,concrete_slab,0,0,0,0,0,0,43.51,45.95,46.33,2716.0,4180.0,Standard
HO-2024105,FL-Flood,23,asphalt,24,brick_veneer,0,999,410419,1.118,1,0,none,0,none,none,0,0,0,0,1,1769,0,6.7,4,20.7,0,34.8,35.9,1,5.94,8.49,0,0,concrete_slab,0,0,0,0,0,0,41.78,48.21,50.0,3027.0,4660.0,Standard
HO-2024106,CO-Mixed,18,tile,40,masonry,1,8,676067,0.977,0,0,none,0,home_office,none,0,0,1,0,1,1993,0,9.16,5,24.7,0,11.0,17.9,0,0.0,38.18,1,0,block,0,0,0,0,0,0,45.57,50.74,51.4,3155.0,4850.0,Standard
HO-2024107,WA-NW,31,tile,56,brick_veneer,1,4,484770,1.08,0,0,in_ground,0,none,partial,1,1,0,0,1,2943,0,7.58,4,39.6,0,43.1,7.1,0,0.0,36.3,0,0,concrete_slab,0,0,0,0,0,0,53.5,52.52,55.28,3538.0,5440.0,Standard
HO-2024108,TX-Hail,15,slate,29,wood_frame,0,999,669886,1.019,0,1,none,0,home_office,none,1,0,0,1,1,2400,0,7.44,4,29.7,0,8.2,25.1,0,0.0,7.55,1,0,block,0,0,0,0,0,0,35.39,39.17,40.4,2280.0,3510.0,Standard
HO-2024109,CA-Wildfire,27,asphalt,51,brick_veneer,0,999,624103,1.104,0,0,in_ground,1,home_office,none,0,0,0,0,1,3769,0,9.9,5,90.0,1,36.6,19.5,0,0.0,42.49,0,0,poured_concrete,1,0,0,0,0,0,48.34,56.68,63.19,4469.0,7450.0,Rated
HO-2024110,FL-Flood,15,tile,37,wood_frame,0,999,348214,0.979,0,0,none,0,none,none,0,1,1,0,0,2748,0,6.7,4,15.1,0,30.7,37.5,1,4.37,8.88,0,0,concrete_slab,0,0,0,0,0,0,40.59,42.15,42.19,2403.0,3700.0,Standard
HO-2024111,TX-Hail,21,asphalt,31,wood_frame,0,999,422109,1.146,0,1,none,0,home_office,none,0,0,1,0,0,3561,0,3.6,2,10.4,0,29.2,49.7,0,0.0,6.91,1,0,concrete_slab,0,0,0,0,0,1,40.47,46.39,48.85,2926.0,4500.0,Standard
HO-2024112,MN-North,16,slate,36,wood_frame,0,999,667301,1.15,1,0,in_ground,0,none,none,0,1,0,1,0,3444,0,3.53,2,14.9,0,7.4,24.3,1,16.64,7.82,1,0,poured_concrete,0,0,0,0,0,0,32.8,36.78,37.8,2111.0,3250.0,Standard
HO-2024113,WA-NW,17,asphalt,32,wood_frame,1,28,220157,1.237,1,0,none,0,none,partial,0,0,0,0,0,2663,0,10.07,6,53.6,0,42.4,28.9,0,0.0,30.05,0,0,poured_concrete,0,0,0,0,0,0,39.6,45.23,46.76,2751.0,4230.0,Standard
HO-2024114,NY-NE,14,tile,17,masonry,0,999,486555,1.197,1,1,none,0,home_office,partial,0,0,0,0,0,2034,1,7.14,4,27.5,0,20.4,48.6,1,12.6,1.91,0,0,poured_concrete,0,0,0,0,0,0,30.49,38.34,38.51,2156.0,3320.0,Standard
HO-2024115,GA-SE,30,asphalt,40,wood_frame,1,21,487964,1.005,0,0,none,0,active_business,none,1,0,0,0,0,1958,0,4.31,3,5.2,0,53.6,57.4,0,0.0,14.35,0,0,concrete_slab,0,0,0,0,0,0,46.62,48.94,48.35,2883.0,4440.0,Standard
HO-2024116,WA-NW,11,asphalt,24,wood_frame,0,999,341303,1.117,2,0,none,0,none,none,0,0,0,0,1,1926,0,3.5,2,36.2,0,55.6,20.6,0,0.0,35.02,0,0,poured_concrete,0,0,0,0,0,0,30.69,40.13,38.73,2170.0,3340.0,Standard
HO-2024117,TX-Hail,11,tile,18,brick_veneer,0,999,326740,1.078,1,3,above_ground,0,none,none,0,1,1,1,0,1619,1,1.23,1,6.2,0,35.1,23.9,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,31.26,42.86,43.25,2480.0,3820.0,Standard
HO-2024118,GA-SE,37,asphalt,42,masonry,1,22,345950,1.079,1,0,none,0,none,partial,1,0,1,0,0,2981,0,7.38,4,12.6,0,38.1,60.9,0,0.0,5.43,0,0,concrete_slab,0,0,0,0,0,0,48.81,52.83,53.66,3373.0,5190.0,Standard
HO-2024119,IL-Midwest,26,tile,54,wood_frame,1,8,478342,0.835,0,0,none,0,active_business,none,0,0,0,1,1,2564,0,6.95,4,21.6,0,33.7,42.6,0,0.0,9.96,0,0,concrete_slab,0,0,0,0,0,0,50.18,54.82,54.62,3470.0,5340.0,Standard
HO-2024120,WA-NW,0,metal,20,brick_veneer,0,999,586215,1.125,0,0,in_ground,0,home_office,none,1,0,0,0,1,3403,1,17.12,9,50.8,0,59.4,40.4,0,0.0,29.61,0,0,concrete_slab,0,0,0,0,0,0,21.17,25.73,25.03,1448.0,2130.0,Preferred
HO-2024121,GA-SE,12,metal,34,wood_frame,0,999,483461,1.105,0,0,in_ground,0,none,partial,0,1,0,0,0,2315,0,3.44,2,11.1,0,37.5,42.8,0,0.0,14.04,1,0,poured_concrete,0,0,0,0,0,0,28.69,28.34,29.13,1635.0,2400.0,Preferred
HO-2024122,FL-Flood,1,asphalt,27,wood_frame,0,999,203912,1.275,0,0,none,0,none,full,1,0,0,0,0,3106,0,1.07,1,8.6,0,37.6,59.0,1,3.17,6.52,0,0,concrete_slab,0,0,1,0,0,0,34.37,30.8,33.75,1873.0,2880.0,Standard
HO-2024123,CA-Wildfire,9,slate,27,wood_frame,0,999,590819,1.183,1,0,none,1,none,none,0,0,0,0,0,2515,0,12.47,7,78.9,1,56.0,32.7,0,0.0,41.65,0,0,poured_concrete,0,0,0,0,0,0,35.33,45.65,48.0,2854.0,4390.0,Standard
HO-2024124,TX-Hail,0,asphalt,24,brick_veneer,0,999,547009,1.041,0,0,above_ground,0,home_office,full,0,0,0,0,0,1897,0,1.31,1,6.1,0,10.0,13.9,0,0.0,16.17,1,0,block,0,0,0,0,0,0,28.16,29.48,28.76,1616.0,2380.0,Preferred
HO-2024125,CO-Mixed,16,metal,19,masonry,0,999,345615,1.006,1,1,in_ground,0,home_office,none,0,0,0,0,0,3233,1,9.63,5,38.2,0,16.8,23.5,1,2.18,13.33,1,1,concrete_slab,0,0,0,0,0,0,30.21,40.58,41.69,2369.0,3640.0,Standard
HO-2024126,WA-NW,7,slate,34,wood_frame,0,999,288373,0.879,1,0,none,0,home_office,none,0,0,0,0,0,1866,0,11.86,6,31.3,0,62.4,44.0,0,0.0,38.0,0,0,poured_concrete,0,0,0,0,0,0,29.06,37.73,37.58,2098.0,3230.0,Standard
HO-2024127,GA-SE,18,asphalt,21,wood_frame,1,30,252854,1.274,0,1,none,1,home_office,none,0,0,0,0,0,2881,1,0.7,1,0.0,0,50.3,51.2,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,35.82,42.13,40.72,2301.0,3540.0,Standard
HO-2024128,CA-Wildfire,3,asphalt,26,wood_frame,0,999,530407,0.871,1,0,none,1,home_office,none,0,0,0,0,0,2412,0,5.59,3,92.8,1,48.6,35.4,0,0.0,22.49,0,0,concrete_slab,0,0,0,0,0,0,32.34,42.24,42.5,2426.0,3730.0,Standard
HO-2024129,IL-Midwest,18,asphalt,23,masonry,0,999,120000,0.758,0,1,none,0,none,partial,1,0,0,0,0,3064,1,7.14,4,22.0,0,24.4,51.5,1,10.77,2.25,1,0,stone_dirt,0,0,0,1,0,0,30.88,31.46,32.97,1831.0,2820.0,Standard
HO-2024130,CO-Mixed,14,slate,43,brick_veneer,0,999,533841,1.146,0,0,none,0,none,partial,1,0,0,1,1,2464,0,12.34,7,39.6,0,13.9,0.0,0,0.0,37.31,1,0,poured_concrete,0,0,0,0,0,0,36.06,35.98,36.44,2028.0,3120.0,Standard
HO-2024131,TX-Hail,31,asphalt,41,masonry,0,999,316813,1.032,1,1,none,0,none,none,1,1,0,0,0,2119,0,2.72,2,17.1,0,21.9,12.2,0,0.0,10.56,0,0,concrete_slab,0,0,0,0,0,0,45.72,49.72,50.51,3073.0,4730.0,Standard
HO-2024132,CA-Wildfire,30,tile,30,brick_veneer,0,999,419886,1.057,0,1,above_ground,0,home_office,none,0,0,1,1,0,2700,0,14.85,8,81.3,1,43.2,52.9,0,0.0,12.44,0,1,poured_concrete,1,0,0,0,0,0,44.43,54.47,59.16,3968.0,6100.0,Standard
HO-2024133,FL-Flood,25,tile,26,brick_veneer,0,999,120000,1.046,1,0,none,0,none,none,0,0,0,1,1,2183,0,3.16,2,12.5,0,7.9,16.7,1,3.5,15.09,0,0,stone_dirt,0,0,0,1,0,0,42.25,46.95,48.08,2860.0,4400.0,Standard
HO-2024134,MN-North,15,metal,23,wood_frame,0,999,131732,0.872,1,0,none,0,none,full,0,0,0,0,0,1829,1,2.8,2,7.6,0,24.2,18.7,0,0.0,3.74,1,0,poured_concrete,0,0,0,0,0,0,27.01,28.55,28.32,1596.0,2350.0,Preferred
HO-2024135,FL-Flood,35,metal,50,wood_frame,0,999,284888,1.072,0,0,none,0,none,none,0,0,0,0,0,2150,0,5.17,3,19.1,0,26.8,18.2,0,0.0,0.0,0,0,block,0,0,0,0,0,0,51.13,52.57,53.94,3401.0,5230.0,Standard
HO-2024136,IL-Midwest,4,asphalt,9,wood_frame,0,999,252265,0.975,0,0,none,0,home_office,none,0,0,0,0,0,2812,1,2.97,2,5.8,0,12.0,46.6,1,16.68,6.6,1,0,block,0,0,0,0,0,0,22.9,24.38,25.48,1467.0,2160.0,Preferred
HO-2024137,AZ-Desert,5,tile,27,superior,0,999,486179,0.955,3,0,none,0,none,partial,0,0,1,0,1,1959,0,13.88,7,52.8,0,40.9,31.2,0,0.0,5.78,0,0,stone_dirt,0,0,0,0,0,0,24.45,40.3,40.39,2279.0,3510.0,Standard
HO-2024138,CO-Mixed,17,slate,43,masonry,0,999,422448,1.219,0,0,none,0,none,none,1,0,0,1,1,2635,0,13.19,7,51.3,0,47.0,9.3,0,0.0,38.58,1,1,concrete_slab,0,0,0,0,1,0,38.31,39.63,42.41,2419.0,3720.0,Standard
HO-2024139,MN-North,38,slate,46,brick_veneer,0,999,650768,1.131,2,0,none,0,none,partial,1,0,0,0,0,2053,0,0.99,1,20.5,0,6.5,18.0,0,0.0,11.45,0,1,concrete_slab,0,0,0,0,0,0,43.0,48.21,48.32,2881.0,4430.0,Standard
HO-2024140,MN-North,16,asphalt,34,wood_frame,1,1,451866,0.72,0,0,none,0,home_office,partial,0,0,0,0,0,969,0,7.01,4,0.5,0,24.7,45.2,1,8.93,9.33,0,0,concrete_slab,0,0,0,0,0,0,40.62,42.95,43.81,2521.0,3880.0,Standard
HO-2024141,FL-Flood,16,asphalt,20,wood_frame,0,999,288988,1.05,0,0,in_ground,0,home_office,none,1,0,0,0,0,1737,1,2.61,2,12.6,0,31.3,0.0,0,0.0,7.46,0,0,poured_concrete,0,0,0,0,0,0,38.38,38.42,38.38,2148.0,3300.0,Standard
HO-2024142,IL-Midwest,5,asphalt,25,wood_frame,0,999,551268,1.169,0,0,in_ground,0,home_office,none,0,0,0,0,1,1739,0,7.91,4,15.4,0,25.5,65.9,1,8.1,2.3,1,0,block,0,0,1,0,0,0,28.41,33.65,37.86,2115.0,3250.0,Standard
HO-2024143,FL-Flood,26,asphalt,35,brick_veneer,0,999,315171,0.846,1,0,none,0,none,none,0,0,0,0,0,2872,0,1.14,1,26.2,0,45.2,44.2,1,3.98,3.23,0,0,concrete_slab,0,0,0,0,0,0,45.45,49.99,48.84,2925.0,4500.0,Standard
HO-2024144,FL-Flood,26,asphalt,55,wood_frame,0,999,307131,0.899,0,0,none,0,none,none,1,0,0,0,0,2069,0,4.64,3,17.2,0,33.8,53.2,1,7.12,7.32,0,0,concrete_slab,0,0,0,0,0,0,50.5,50.11,52.17,3227.0,4970.0,Standard
HO-2024145,CA-Wildfire,25,asphalt,31,superior,0,999,380297,1.16,1,0,none,0,active_business,none,1,0,0,0,1,2194,0,3.17,2,95.0,1,38.2,28.4,0,0.0,16.61,0,0,poured_concrete,1,0,0,0,0,0,43.17,49.43,53.12,3319.0,5110.0,Standard
HO-2024146,NY-NE,12,tile,40,masonry,0,999,606686,0.956,1,0,none,1,home_office,none,1,0,0,0,1,2227,0,1.8,1,22.0,0,48.5,44.6,1,4.4,1.5,0,0,stone_dirt,0,0,0,1,0,0,32.74,40.27,43.72,2514.0,3870.0,Standard
HO-2024147,IL-Midwest,11,asphalt,12,wood_frame,0,999,527147,0.743,1,0,above_ground,1,home_office,full,0,0,0,1,0,1838,1,2.95,2,33.3,0,36.8,56.6,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,26.8,34.09,32.38,1799.0,2770.0,Standard
HO-2024148,CA-Wildfire,6,tile,25,wood_frame,0,999,522783,1.188,1,1,none,0,home_office,none,0,0,0,0,0,1391,0,7.26,4,67.4,1,55.8,44.3,0,0.0,44.06,0,1,stone_dirt,0,0,0,0,1,0,34.36,44.33,46.81,2755.0,4240.0,Standard
HO-2024149,FL-Flood,18,asphalt,44,wood_frame,0,999,654471,0.996,0,1,none,1,none,none,0,0,0,0,0,2357,0,7.88,4,21.9,0,42.5,29.7,0,0.0,4.82,0,0,concrete_slab,0,0,0,0,0,0,44.39,51.96,52.11,3222.0,4960.0,Standard
HO-2024150,GA-SE,8,slate,11,wood_frame,0,999,519465,1.072,0,0,above_ground,0,home_office,full,0,0,0,1,0,1869,1,3.42,2,25.4,0,59.5,40.7,0,0.0,7.59,0,0,concrete_slab,0,0,0,0,0,0,22.79,23.2,23.39,1379.0,2030.0,Preferred
HO-2024151,TX-Hail,7,metal,34,superior,1,2,208016,1.013,1,0,none,0,none,none,1,0,0,0,1,1452,0,3.38,2,19.7,0,38.9,45.4,0,0.0,13.7,1,0,poured_concrete,0,0,0,0,0,0,37.57,41.25,42.52,2427.0,3730.0,Standard
HO-2024152,TX-Hail,14,tile,21,masonry,0,999,455365,1.177,0,0,in_ground,0,none,none,0,0,0,0,1,1818,1,5.02,3,8.7,0,41.4,18.6,1,7.2,8.31,0,0,concrete_slab,0,0,0,0,0,0,34.15,35.99,34.36,1907.0,2930.0,Standard
HO-2024153,IL-Midwest,13,slate,38,wood_frame,0,999,607242,0.866,1,0,above_ground,0,active_business,none,0,0,0,0,1,1253,0,4.11,3,38.5,0,16.5,52.6,0,0.0,5.17,0,0,concrete_slab,0,0,0,0,0,0,31.53,42.01,43.89,2527.0,3890.0,Standard
HO-2024154,MN-North,13,asphalt,15,wood_frame,0,999,167448,1.113,1,0,above_ground,0,home_office,none,1,1,0,0,1,2213,1,2.39,2,21.9,0,47.4,36.0,1,0.59,3.49,1,0,concrete_slab,0,0,0,0,0,0,27.09,31.44,31.75,1766.0,2720.0,Standard
HO-2024155,FL-Flood,22,slate,23,wood_frame,0,999,377848,1.205,1,0,above_ground,0,home_office,none,0,0,0,0,1,1778,1,2.21,2,8.6,0,29.8,44.3,0,0.0,5.6,0,0,poured_concrete,0,0,0,0,0,0,41.74,49.32,48.99,2938.0,4520.0,Standard
HO-2024156,AZ-Desert,18,asphalt,26,brick_veneer,0,999,230500,0.831,0,1,in_ground,0,none,none,0,0,0,1,0,3118,0,12.83,7,60.5,1,41.4,32.5,1,6.7,5.52,0,0,poured_concrete,0,0,0,0,0,0,32.86,39.1,39.1,2194.0,3380.0,Standard
HO-2024157,WA-NW,15,asphalt,42,brick_veneer,0,999,397985,0.916,0,0,in_ground,0,none,none,0,0,0,0,1,2835,0,6.07,4,46.7,0,83.3,27.5,0,0.0,20.62,0,0,concrete_slab,0,0,0,0,0,0,35.55,38.72,39.66,2230.0,3430.0,Standard
HO-2024158,TX-Hail,19,asphalt,29,wood_frame,0,999,538932,1.25,1,0,none,0,home_office,none,0,0,0,1,1,1136,0,1.78,1,2.6,0,47.3,38.9,0,0.0,5.21,1,0,block,0,0,0,0,0,0,40.71,46.56,45.3,2635.0,4050.0,Standard
HO-2024159,AZ-Desert,9,tile,12,brick_veneer,0,999,567983,1.171,0,1,none,0,none,none,0,0,0,0,0,3531,1,14.98,8,23.5,0,15.2,34.9,0,0.0,0.0,0,0,concrete_slab,0,0,0,0,0,0,26.42,32.01,29.6,1657.0,2440.0,Preferred
HO-2024160,CO-Mixed,18,asphalt,26,wood_frame,0,999,354213,0.905,0,1,none,0,home_office,none,1,1,0,0,0,2620,0,6.47,4,50.5,0,15.2,19.7,0,0.0,6.35,1,0,concrete_slab,0,0,0,0,0,0,36.85,39.28,40.22,2268.0,3490.0,Standard
HO-2024161,NY-NE,19,tile,24,brick_veneer,0,999,472594,0.85,0,0,above_ground,1,none,none,0,0,0,0,0,1895,0,1.07,1,32.7,0,14.0,51.2,0,0.0,11.56,0,0,poured_concrete,0,0,0,0,0,0,33.44,38.79,38.01,2124.0,3270.0,Standard
HO-2024162,NY-NE,4,asphalt,5,wood_frame,1,11,169431,1.06,0,0,none,0,active_business,partial,0,1,0,1,0,2618,1,6.58,4,12.8,0,10.0,47.1,0,0.0,11.74,0,0,stone_dirt,0,0,0,0,0,0,32.22,32.94,32.08,1783.0,2740.0,Standard
HO-2024163,IL-Midwest,26,slate,55,wood_frame,0,999,135216,1.066,0,0,none,0,active_business,none,0,0,1,0,0,2067,0,4.44,3,31.4,0,6.2,74.8,0,0.0,2.42,1,0,concrete_slab,0,0,0,0,0,1,41.38,46.64,47.52,2813.0,4330.0,Standard
HO-2024164,CA-Wildfire,10,tile,36,wood_frame,1,34,536743,1.012,1,0,none,0,home_office,partial,1,1,0,0,0,2879,0,11.81,6,63.8,1,35.3,44.7,0,0.0,15.24,1,1,concrete_slab,0,0,0,0,0,0,39.69,43.99,44.2,2550.0,3920.0,Standard
HO-2024165,GA-SE,18,asphalt,20,wood_frame,0,999,120000,1.347,0,0,none,0,none,partial,1,1,0,0,0,1224,1,7.4,4,7.2,0,68.0,61.4,0,0.0,14.72,0,0,concrete_slab,0,0,1,0,0,0,32.9,29.88,34.07,1891.0,2910.0,Standard
HO-2024166,FL-Flood,28,asphalt,34,wood_frame,0,999,283774,1.111,0,0,none,0,none,none,0,0,0,0,0,2718,0,1.08,1,11.0,0,35.8,16.9,0,0.0,5.23,1,0,concrete_slab,0,0,0,0,0,1,47.07,47.44,48.84,2925.0,4500.0,Standard
HO-2024167,TX-Hail,26,slate,34,masonry,0,999,474766,0.902,0,1,in_ground,0,none,full,0,0,0,0,0,1397,0,5.15,3,8.2,0,13.4,34.9,0,0.0,12.33,1,0,concrete_slab,0,0,0,0,0,1,40.06,42.7,45.07,2617.0,4030.0,Standard
HO-2024168,CA-Wildfire,18,asphalt,25,wood_frame,0,999,410887,1.168,0,1,none,0,none,full,0,0,0,0,0,4218,0,9.9,5,68.8,1,42.7,34.3,0,0.0,11.48,0,1,concrete_slab,0,0,0,0,0,0,40.95,43.88,45.32,2636.0,4060.0,Standard
HO-2024169,NY-NE,14,asphalt,41,brick_veneer,0,999,120000,1.028,0,0,none,0,home_office,none,0,0,0,0,0,2766,0,5.43,3,0.5,0,20.6,42.9,0,0.0,9.46,0,0,poured_concrete,0,0,0,0,0,0,35.6,38.64,37.0,2062.0,3170.0,Standard
HO-2024170,AZ-Desert,26,tile,46,brick_veneer,1,21,453592,0.925,0,0,none,0,none,partial,0,1,0,1,0,2614,0,13.52,7,39.8,0,41.5,17.8,0,0.0,7.97,0,0,concrete_slab,0,0,0,0,0,0,45.51,46.0,47.16,2784.0,4280.0,Standard
HO-2024171,CA-Wildfire,24,asphalt,51,wood_frame,1,33,259419,1.146,0,1,none,0,none,none,0,0,1,1,1,1764,0,12.7,7,80.2,1,31.2,52.6,0,0.0,24.35,0,1,concrete_slab,1,0,0,0,1,0,50.45,57.23,61.62,4266.0,7110.0,Rated
HO-2024172,IL-Midwest,12,asphalt,24,wood_frame,0,999,396914,1.227,1,0,none,1,none,partial,0,0,0,0,0,2323,0,1.34,1,27.3,0,17.6,42.3,0,0.0,9.6,0,0,poured_concrete,0,0,0,0,0,0,31.55,37.89,38.84,2177.0,3350.0,Standard
HO-2024173,TX-Hail,10,asphalt,33,masonry,0,999,292640,1.05,2,1,none,0,none,full,0,0,1,1,0,1092,0,5.8,3,23.9,0,9.5,20.8,0,0.0,0.0,1,0,block,0,0,0,0,0,0,34.04,43.92,45.1,2619.0,4030.0,Standard
HO-2024174,NY-NE,0,asphalt,17,wood_frame,0,999,283093,0.883,0,0,in_ground,0,none,none,1,0,0,0,0,1492,1,0.68,1,28.7,0,44.8,61.0,0,0.0,13.31,0,0,concrete_slab,0,0,0,0,0,0,24.6,23.2,26.45,1510.0,2220.0,Preferred
HO-2024175,TX-Hail,19,asphalt,37,superior,0,999,128051,1.036,0,1,in_ground,0,none,none,1,0,0,0,0,2260,0,6.82,4,4.0,0,30.9,27.3,0,0.0,6.15,1,0,concrete_slab,0,0,0,0,0,0,38.37,41.75,41.07,2325.0,3580.0,Standard
HO-2024176,AZ-Desert,17,asphalt,40,masonry,0,999,329736,0.886,0,0,none,0,active_business,none,0,0,0,0,0,2407,0,12.0,7,35.8,0,27.0,43.8,0,0.0,1.87,0,0,stone_dirt,0,0,0,0,0,0,34.57,40.73,41.44,2351.0,3620.0,Standard
HO-2024177,CO-Mixed,28,asphalt,36,masonry,1,27,553066,1.052,0,1,none,0,none,none,1,0,0,0,1,3068,0,7.62,4,62.5,1,15.7,20.5,1,20.13,41.06,1,0,poured_concrete,1,0,0,0,0,1,44.92,48.01,51.92,3203.0,4930.0,Standard
HO-2024178,MN-North,21,asphalt,46,wood_frame,1,22,320830,1.126,0,0,none,0,home_office,none,1,0,0,0,1,700,0,3.6,2,17.6,0,23.5,41.8,0,0.0,0.97,1,0,stone_dirt,0,0,0,0,0,1,42.93,44.04,44.38,2564.0,3940.0,Standard
HO-2024179,TX-Hail,30,metal,53,brick_veneer,0,999,327193,0.743,0,0,above_ground,0,home_office,none,1,1,1,1,1,2571,0,0.54,1,11.1,0,44.5,17.6,1,4.47,6.94,1,0,concrete_slab,0,0,0,0,0,1,45.84,46.76,48.24,2873.0,4420.0,Standard
HO-2024180,FL-Flood,11,tile,30,brick_veneer,1,36,281368,1.12,0,0,none,0,none,none,1,0,0,0,0,2462,0,4.59,3,5.6,0,32.7,29.3,1,12.0,5.59,1,0,concrete_slab,0,0,0,0,0,0,36.46,35.89,36.91,2056.0,3160.0,Standard
HO-2024181,CA-Wildfire,28,slate,56,wood_frame,1,7,199943,0.968,1,1,none,0,none,none,0,0,0,0,0,1729,0,9.55,5,63.6,1,49.1,31.6,0,0.0,9.51,0,1,block,1,0,0,0,0,0,57.06,66.15,71.58,5726.0,9540.0,Rated
HO-2024182,MN-North,13,asphalt,18,brick_veneer,0,999,240310,0.941,1,1,none,0,none,none,1,0,1,1,1,3166,1,3.19,2,18.0,0,6.1,8.6,0,0.0,9.18,0,0,block,0,0,0,0,0,0,26.88,31.92,31.17,1736.0,2670.0,Standard
HO-2024183,GA-SE,24,asphalt,50,masonry,1,30,411020,0.834,1,1,in_ground,0,none,none,1,1,0,1,1,1616,0,3.4,2,29.7,0,66.9,58.2,0,0.0,14.0,0,0,stone_dirt,0,1,0,0,0,0,41.5,46.72,50.8,3100.0,4770.0,Standard
